,sec_code,beta,alpha,adf_factor,stochastic,mean,std,category
32,600089.XSHG,0.521569044858,0.521563769937,0.0,0.0598048707159,-0.0435338210113,0.0135993809466,HY423
33,002350.XSHE,0.520906741929,0.520901244793,8.23554561374e-09,0.31791732811,-0.043595395576,0.0349021180074,HY423
34,002724.XSHE,0.52058729862,0.520581756315,8.89942234253e-17,0.346668730221,-0.0436489187948,0.0268423070142,HY423
35,600192.XSHG,0.521219148478,0.521210425398,0.0,0.676088385479,-0.0436067451439,0.0199974897272,HY423
36,601311.XSHG,0.52146880344,0.521463878894,0.0,0.110546981222,-0.0435954615251,0.0158545909188,HY423
37,300014.XSHE,0.521271312782,0.521264442995,0.0,0.959277253334,-0.0436030437329,0.0352946873689,HY423
38,300510.XSHE,0.520908606631,0.520912527691,2.52726674422e-20,0.652580356808,-0.0437256313993,0.0289955601217,HY423
39,300207.XSHE,0.52093651658,0.52092881954,3.18878812876e-21,0.961616745404,-0.0437034041552,0.0306838125994,HY423
40,300477.XSHE,0.521169065938,0.521166845365,0.0,0.502424066969,-0.0434599264514,0.035522380139,HY423
41,002309.XSHE,0.521505798321,0.521510797995,1.21486590919e-08,0.300673383758,-0.0435579775213,0.0109621406042,HY423
42,300438.XSHE,0.521237803802,0.521229529438,0.0,0.773169300694,-0.0435488516946,0.0219822103405,HY423
43,600847.XSHG,0.520957548268,0.520951724624,3.27186457963e-26,0.383499541697,-0.0436834727415,0.02307239056,HY423
44,002028.XSHE,0.521859024114,0.521857292524,0.0,0.357280451135,-0.0434030434998,0.0195807846349,HY423
45,002190.XSHE,0.521243784856,0.521237858434,5.99345959951e-11,0.376396001354,-0.0436347837833,0.0231448461907,HY423
46,002452.XSHE,0.520902654937,0.520898380801,0.0,0.0570290377773,-0.0435953435061,0.0181338256437,HY423
47,300141.XSHE,0.520827937147,0.52081927756,2.80401003424e-20,0.481298156871,-0.0436550263007,0.0320109664917,HY423
48,603100.XSHG,0.521298559279,0.521291744258,0.0,0.202475244417,-0.043616060586,0.0160254170369,HY423
49,603606.XSHG,0.521505295269,0.521502366152,3.18026599674e-29,0.0997518225596,-0.0435921193302,0.0201835816158,HY423
50,601567.XSHG,0.521160631444,0.521159465034,7.22614220664e-24,0.65553814929,-0.0435911613119,0.0131036179609,HY423
51,300356.XSHE,0.520395663636,0.520390266122,0.0,0.274227899706,-0.0437707929715,0.0392320071809,HY423
52,000400.XSHE,0.521386363263,0.521380472297,4.45088306746e-21,0.942582253272,-0.0435631102988,0.0175665586978,HY423
53,300499.XSHE,0.520639330769,0.520633944755,0.0,0.115491236663,-0.0437179890008,0.0269797531921,HY423
54,002660.XSHE,0.520981489079,0.520976775218,1.23150781822e-14,0.758486528141,-0.0435838638728,0.0225063100164,HY423
55,300208.XSHE,0.521032968239,0.521024026828,3.87097795839e-30,0.275179974317,-0.0435247077453,0.0222637422968,HY423
56,002334.XSHE,0.521332399652,0.521326359905,0.0,0.53771730054,-0.0435064239129,0.0181662529211,HY423
57,603333.XSHG,0.521539834979,0.521540374214,8.43850773218e-30,0.963054586615,-0.043545626744,0.0194491866154,HY423
58,002498.XSHE,0.521125940575,0.521123363614,8.95631793705e-07,0.267206059617,-0.043589231974,0.0108160556787,HY423
59,600590.XSHG,0.520804522861,0.520796594444,0.0,0.846111549923,-0.0436016847867,0.0221416419244,HY423
60,002801.XSHE,0.520341441926,0.520332499591,0.0,0.664509131403,-0.0437713528582,0.036419165432,HY423
61,002533.XSHE,0.520986309612,0.520979399451,2.72097939256e-20,0.40928705153,-0.0436687364321,0.0145495942711,HY423
62,600482.XSHG,0.521533419902,0.52153559939,2.28618191057e-17,0.825629518255,-0.0436205759649,0.0191095965566,HY423
63,601616.XSHG,0.521221155485,0.521217853588,0.0,0.072990401378,-0.0436393850526,0.0143182475428,HY423
64,300116.XSHE,0.519924503876,0.519921839088,2.06561331612e-26,0.751642587142,-0.0435912727946,0.0377145786489,HY423
65,300447.XSHE,0.520727012073,0.520718658848,0.0,0.828910242417,-0.0436473085606,0.0346855294726,HY423
66,600973.XSHG,0.521208381825,0.521204851964,0.0,0.738183578246,-0.0436217419842,0.019394699459,HY423
67,002227.XSHE,0.520918731009,0.520913909997,5.44713622896e-30,0.17289759384,-0.0436111634448,0.0220396439977,HY423
68,002276.XSHE,0.52072990318,0.520724467859,0.0,0.335392202974,-0.0436624644271,0.0211729319713,HY423
69,300660.XSHE,0.520705236516,0.520696330187,6.97701598255e-27,0.488730549572,-0.043477765254,0.0277520539324,HY423
70,603618.XSHG,0.520885557155,0.520879288426,0.0,0.740574143646,-0.0436353765537,0.0211436853128,HY423
71,002335.XSHE,0.520949008241,0.520941320617,0.0,0.581844276919,-0.0435490730318,0.0205755599729,HY423
72,600885.XSHG,0.521534956127,0.521526946378,0.0,0.622255994763,-0.0434444092847,0.0233546523481,HY423
73,002322.XSHE,0.521274813084,0.52127043231,6.45910701743e-24,0.711419655326,-0.0434776064508,0.0199354585354,HY423
74,300360.XSHE,0.520854161423,0.520845757261,2.56641319219e-14,0.074258742531,-0.0436627072091,0.0211105266291,HY423
75,300018.XSHE,0.520972970336,0.520965447125,3.00040346103e-15,0.902741145379,-0.043608997566,0.0228434317634,HY423
76,002121.XSHE,0.521269709908,0.521272892397,3.12089403152e-23,0.312270150787,-0.0435373198562,0.0150278324517,HY423
77,603015.XSHG,0.521185259051,0.521177004962,0.0,0.075239427135,-0.0436034595243,0.0197083245466,HY423
78,000049.XSHE,0.521412830688,0.521405696607,0.0,0.315298603966,-0.0434758789711,0.021529136327,HY423
79,300414.XSHE,0.521099002252,0.521092920346,1.33362205331e-13,0.405145586136,-0.0436165126707,0.0250251995066,HY423
80,002733.XSHE,0.520961384357,0.520955882672,0.0,0.419350074276,-0.0435922964232,0.0242369240798,HY423
81,002380.XSHE,0.52098627832,0.520979543333,1.1710958284e-21,0.165124857304,-0.0436446471017,0.019190075872,HY423
82,002074.XSHE,0.520958624039,0.52095115329,0.0,0.86837713411,-0.0436040542382,0.0228614439074,HY423
83,300427.XSHE,0.52128782458,0.521279819233,5.67708864849e-20,0.854677893248,-0.0435679142091,0.02724036099,HY423
84,002706.XSHE,0.520679154048,0.520675953064,0.0,0.756499185067,-0.0436498090057,0.0334358004761,HY423
85,002249.XSHE,0.520851654535,0.520848316705,1.7948370058e-06,0.511507231347,-0.043621200597,0.01888477692,HY423
86,300370.XSHE,0.520818483185,0.520814066918,1.62611140123e-24,0.0971062504597,-0.0436858947603,0.0283818932188,HY423
87,300040.XSHE,0.521037741927,0.521033244479,1.51185252093e-19,0.425880055283,-0.0436172285478,0.0201556638609,HY423
88,002364.XSHE,0.521154484536,0.521151970052,9.82544519181e-06,0.104613319233,-0.0437357278957,0.0213867610404,HY423
89,002518.XSHE,0.520805372044,0.520798369179,2.01324225381e-27,0.671335846963,-0.0435307609754,0.0234966416423,HY423
90,300062.XSHE,0.520759665349,0.52075202991,3.79494037978e-29,0.0905168405714,-0.0437112989866,0.0391400405564,HY423
91,300011.XSHE,0.52077733249,0.52076912875,0.0,0.534984859101,-0.0436538207399,0.0224769875474,HY423
92,002580.XSHE,0.520959075157,0.520953586929,0.0,0.0642043299714,-0.0436655661013,0.0311998403865,HY423
93,300444.XSHE,0.520667403437,0.520659944701,5.9346242765e-20,0.251362649019,-0.0435548993057,0.0274630890614,HY423
94,002130.XSHE,0.520749786641,0.52074955996,0.0,0.638526681065,-0.0436525154711,0.0264659264396,HY423
0,002366.XSHE,0.52033733703,0.520333402854,0.0,0.838005259947,-0.0435128945511,0.0317136719498,HY424
1,300105.XSHE,0.521221346212,0.521213260527,0.0,0.19391763428,-0.0436184639779,0.0224488730579,HY424
2,601558.XSHG,0.520985860088,0.520984786011,2.53061705202e-06,0.0865303923933,-0.0436536761246,0.0177786640263,HY424
3,600388.XSHG,0.521459215159,0.521459061243,0.0,0.159753113508,-0.0434598635853,0.0167262362377,HY424
4,600875.XSHG,0.521582151903,0.521576826434,0.0,0.350358651915,-0.0435404715076,0.0134000877156,HY424
5,601218.XSHG,0.521096607232,0.521091071314,0.0,0.877945452064,-0.0436104250387,0.0135372112968,HY424
6,002531.XSHE,0.521269023196,0.521260283665,0.0,0.729166132344,-0.0435307414774,0.01903811908,HY424
7,002202.XSHE,0.521647261125,0.521635350827,0.0,0.201452412666,-0.0435370804249,0.0237166827483,HY424
8,600416.XSHG,0.521230888395,0.521225744245,0.0,0.766315658417,-0.0435289065541,0.0244681789373,HY424
9,600475.XSHG,0.521165348974,0.521159615222,4.70122423703e-23,0.617074688003,-0.0435713406954,0.020372055517,HY424
10,002665.XSHE,0.521332345064,0.521336790244,1.10660124193e-16,0.112224928505,-0.0435841395592,0.0169714630862,HY424
11,002266.XSHE,0.521475941125,0.521475516971,8.54036004049e-22,0.481659759216,-0.0435829153623,0.014137224475,HY424
12,002487.XSHE,0.521045723605,0.521041237317,3.60531397165e-23,0.0652800676768,-0.0436357500326,0.0173070254049,HY424
13,300125.XSHE,0.521315107498,0.521315561909,1.55695765443e-19,0.861605235265,-0.0434968855328,0.0231255897079,HY424
14,300443.XSHE,0.520194948272,0.520187741345,0.0,0.964758160422,-0.0437100787682,0.0319695317493,HY424
15,600526.XSHG,0.520893776282,0.520886160406,0.0,0.27230800606,-0.0436028368727,0.0186879030604,HY424
0,600770.XSHG,0.521173999027,0.521167671813,0.0,0.689234734203,-0.0436200768778,0.0205125860094,HY425
1,000833.XSHE,0.521069731394,0.521064695773,4.76485571352e-20,0.755386787904,-0.0436340561398,0.0172939040974,HY425
2,600846.XSHG,0.521610713481,0.521600799129,1.54494338536e-05,0.844379780706,-0.0435367802175,0.0245949587551,HY425
3,600620.XSHG,0.521138132346,0.521132821949,0.0,0.90564167247,-0.0435349750967,0.023792821715,HY425
4,000881.XSHE,0.52088165346,0.520877729593,1.15479355754e-17,0.517677736592,-0.0435995831698,0.0220698619736,HY425
5,600207.XSHG,0.52145371324,0.521443651718,1.16597188239e-16,0.718332308721,-0.0435750228389,0.028350219137,HY425
6,000666.XSHE,0.521735977048,0.521739044328,4.31051623052e-19,0.218065623063,-0.0435210676652,0.0156358846853,HY425
7,000551.XSHE,0.521273037876,0.521266014623,4.34402713553e-14,0.689694859919,-0.0435737169135,0.0182101213925,HY425
8,000571.XSHE,0.520838611132,0.520834809492,3.16401684371e-14,0.764992762505,-0.0435768917838,0.0209804429739,HY425
9,600784.XSHG,0.521224444008,0.521225984371,0.0,0.803061917505,-0.0436070081861,0.0175702652658,HY425
10,000529.XSHE,0.521272131832,0.521268873105,5.977703567e-18,0.914091535564,-0.0435547621473,0.0196312225323,HY425
11,600677.XSHG,0.52117483954,0.521168554961,0.0,0.246967232524,-0.0436753644005,0.0222815747478,HY425
12,600455.XSHG,0.521131308235,0.521126756931,2.07790256063e-17,0.309490691972,-0.0435921221661,0.0233238614222,HY425
13,000861.XSHE,0.521128803041,0.521127160329,4.0941958136e-18,0.382982566881,-0.0436434663533,0.0120366915077,HY425
14,000009.XSHE,0.521036353798,0.521029691085,0.0,0.968391346738,-0.0436094718068,0.017334050101,HY425
15,600805.XSHG,0.521312393489,0.521307306544,0.0,0.547589890995,-0.0436145776907,0.0128629002169,HY425
16,600601.XSHG,0.521251226288,0.52124744032,2.56161356632e-24,0.61221529456,-0.0436238052832,0.0179230291872,HY425
17,600800.XSHG,0.521483393856,0.521486447043,4.2386075724e-15,0.780056635253,-0.0435527337947,0.0250725450704,HY425
18,600212.XSHG,0.520925446547,0.520926372214,0.0,0.0799312086148,-0.0435014970575,0.0237091842701,HY425
19,600200.XSHG,0.520812300741,0.52080446098,1.23156556297e-24,0.756316408807,-0.0436120592373,0.0203434042787,HY425
20,600783.XSHG,0.521098732224,0.521090769322,0.0,0.913653332619,-0.0436462278341,0.0199152055585,HY425
0,000680.XSHE,0.521511843847,0.521503474203,0.0,0.551140218659,-0.04357007424,0.02191051148,HY426
1,600031.XSHG,0.522273035099,0.522265552387,0.0,0.721114865358,-0.0434888669063,0.0169434478473,HY426
2,603611.XSHG,0.521112894144,0.521105547511,2.469812497e-23,0.16625907867,-0.0435756988274,0.0242508474772,HY426
3,002111.XSHE,0.521007838362,0.521001298549,0.0,0.144119083797,-0.0436593039012,0.0185174137678,HY426
4,601766.XSHG,0.521736453694,0.521729802732,0.0,0.501645426066,-0.0435377485249,0.0151212494446,HY426
5,300210.XSHE,0.520721234386,0.52071439232,0.0,0.57317432664,-0.0436542130846,0.0319499405982,HY426
6,300201.XSHE,0.520776337158,0.520773641295,0.0,0.575884894875,-0.0436677175316,0.0326131905511,HY426
7,000951.XSHE,0.521872963905,0.521861390855,0.0,0.526747428255,-0.0435018872423,0.0211504879768,HY426
8,600495.XSHG,0.521422164465,0.521414171967,0.0,0.285491412823,-0.0435947646047,0.021702539223,HY426
9,600984.XSHG,0.521386045281,0.521385349046,1.523958434e-29,0.293340737787,-0.0435786876622,0.0235669554959,HY426
10,603686.XSHG,0.520978069884,0.52097497407,0.0,0.511346397758,-0.0435185181643,0.0166050067764,HY426
11,002480.XSHE,0.521135884972,0.521133128369,2.05174974903e-19,0.778016385735,-0.0436241048531,0.0188096609775,HY426
12,000425.XSHE,0.521991371811,0.521984220465,2.84933907163e-08,0.396404056412,-0.0435184832074,0.0153679738698,HY426
13,600169.XSHG,0.52128236046,0.521276436552,4.72503919987e-19,0.494252351486,-0.0435703959768,0.0151310316047,HY426
14,002483.XSHE,0.520828176325,0.520824171179,1.29359501289e-20,0.088024044759,-0.0436831879585,0.0270307487014,HY426
15,600685.XSHG,0.520905852438,0.520900752248,0.0,0.0823741219145,-0.0434886053961,0.0214936248904,HY426
16,600218.XSHG,0.521161903295,0.52115776927,7.94569192572e-27,0.502953034957,-0.0436095022979,0.0148144581121,HY426
17,000903.XSHE,0.520968975508,0.520965335717,0.0,0.968487814736,-0.0436355412435,0.0280767274605,HY426
18,600320.XSHG,0.521466092969,0.521459215898,4.80134220504e-30,0.107326422635,-0.0434842535754,0.0163368666262,HY426
19,000338.XSHE,0.522013920628,0.522003290431,0.0,0.92227783839,-0.0435497689436,0.0286380163074,HY426
20,300391.XSHE,0.521177572576,0.521167413067,0.0,0.100534600503,-0.0436055462791,0.0274707026192,HY426
21,000570.XSHE,0.521095078947,0.5210908882,0.0,0.640217431135,-0.0436102859967,0.015428969922,HY426
22,600072.XSHG,0.521360323017,0.521353244054,2.173983011e-18,0.85696938425,-0.0434794968148,0.0259218673736,HY426
23,000880.XSHE,0.521170986394,0.521165350236,0.0,0.800705149512,-0.0436020699486,0.0195225227405,HY426
24,600501.XSHG,0.521052624082,0.521048412636,0.0,0.250892685146,-0.0435941214525,0.0219130624813,HY426
25,000157.XSHE,0.521581140753,0.521578984311,0.0,0.0945989138506,-0.0435389011379,0.00992241514878,HY426
26,601890.XSHG,0.521104766755,0.521100376622,2.61704807654e-08,0.4998583637,-0.043554584546,0.0210525090391,HY426
27,002097.XSHE,0.521506034706,0.52149836005,0.0,0.0961764231095,-0.0435981629361,0.0166931118196,HY426
28,002523.XSHE,0.521303442326,0.521301379708,6.93464638955e-23,0.200361928068,-0.0435512279651,0.024361131623,HY426
29,600528.XSHG,0.521721057032,0.521713435551,1.55087993797e-18,0.911592354671,-0.0435255951993,0.0203444857662,HY426
0,300091.XSHE,0.521340773859,0.52133698095,2.17198298972e-06,0.633832602804,-0.0434721117434,0.0182743387815,HY427
1,000595.XSHE,0.521198570624,0.521196015778,9.43529802562e-05,0.120522127126,-0.0436315102594,0.0400317431407,HY427
2,300515.XSHE,0.520352061245,0.520341747296,0.0,0.375088870783,-0.0438040441514,0.0376116094267,HY427
3,300193.XSHE,0.521477038605,0.52147236383,1.23985424642e-06,0.870946924427,-0.0436567186295,0.0170688481717,HY427
4,000530.XSHE,0.520869125829,0.520862022693,0.0,0.695837621146,-0.0436065141035,0.0238911549324,HY427
5,300281.XSHE,0.520781618268,0.520778625038,0.0,0.284331035825,-0.0434908259331,0.0247398432128,HY427
6,603012.XSHG,0.521452361461,0.521451240474,0.0,0.855954780192,-0.0437027706006,0.0180234818767,HY427
7,603901.XSHG,0.521291603522,0.521285534028,1.72032386423e-14,0.526389168833,-0.0436327387113,0.0240836465248,HY427
8,002444.XSHE,0.521280604256,0.52127256781,8.04717003313e-13,0.154339322932,-0.0435749398209,0.0175048122203,HY427
9,601608.XSHG,0.521218300295,0.521212099103,0.0,0.25596996225,-0.0435753346931,0.0158977613763,HY427
10,600388.XSHG,0.521459215159,0.521459061243,0.0,0.159753113508,-0.0434598635853,0.0167262362377,HY427
11,000039.XSHE,0.521665760045,0.521653900645,3.83443873752e-30,0.0698482666483,-0.0434746546382,0.0186885263601,HY427
12,300349.XSHE,0.52132274312,0.52131549206,0.0,0.312626686763,-0.0434916659641,0.0313997993111,HY427
13,300412.XSHE,0.520797570278,0.520787253413,4.75284981361e-24,0.0644425490576,-0.0437093253699,0.0365062900665,HY427
14,002747.XSHE,0.521338264526,0.521331247273,0.0,0.661917268353,-0.0436569797616,0.0398421035777,HY427
15,300228.XSHE,0.5209490521,0.520937663437,0.0,0.871199425976,-0.0435867388924,0.0270721241772,HY427
16,300161.XSHE,0.521115133623,0.521107468706,2.5369547953e-19,0.210960187411,-0.0436116427741,0.0231392683265,HY427
17,300512.XSHE,0.520795165275,0.520789780462,0.0,0.713059144597,-0.0436881811115,0.0228524028259,HY427
18,000811.XSHE,0.520933057392,0.520927355104,0.0,0.862793597706,-0.04359847172,0.0243464676042,HY427
19,300306.XSHE,0.520627759579,0.520620204574,0.0,0.436741307504,-0.0435709718833,0.0247902494625,HY427
20,300416.XSHE,0.521245796533,0.521239051988,2.81006039318e-30,0.211429634366,-0.0436196660844,0.0229721486556,HY427
21,300457.XSHE,0.521270467932,0.521265077218,1.64421886425e-26,0.49992184704,-0.0435917728701,0.0342993895441,HY427
22,600499.XSHG,0.521445841262,0.521439013106,0.0,0.525282041633,-0.043469564507,0.0227591482109,HY427
23,300371.XSHE,0.52124424579,0.521236460756,4.51601236091e-20,0.147984240913,-0.0435873257748,0.0271256248021,HY427
24,300509.XSHE,0.520390377079,0.520380119174,0.0,0.50633267252,-0.0436853455617,0.0349593244708,HY427
25,002026.XSHE,0.521068478025,0.521064214047,0.0,0.324012991289,-0.0435932841766,0.0168518673566,HY427
26,300154.XSHE,0.521201976521,0.521197258356,2.96668980696e-21,0.656677147071,-0.0436152201013,0.0174643861262,HY427
27,300092.XSHE,0.521287599819,0.521280978232,2.81468632121e-20,0.416922733299,-0.0436576441352,0.0226048140439,HY427
28,300532.XSHE,0.520360813349,0.520353503427,0.0,0.356280573584,-0.0437168167723,0.0420229403511,HY427
29,300342.XSHE,0.521217793408,0.521219249559,0.0,0.761740854707,-0.0436299201481,0.0199915011198,HY427
30,300466.XSHE,0.520617445085,0.52060450473,4.65325226175e-21,0.839495102833,-0.0435981770027,0.035196587445,HY427
31,600835.XSHG,0.521567627763,0.521559731327,0.0,0.489625067754,-0.0435294270041,0.0170017762577,HY427
32,603308.XSHG,0.521228512511,0.521224646024,0.0,0.571545818507,-0.0435727958627,0.0189668181966,HY427
33,300171.XSHE,0.520944218075,0.52093887988,0.0,0.381424557251,-0.0436557055004,0.0178675072841,HY427
34,300112.XSHE,0.521213524453,0.521205933346,0.0,0.911437274104,-0.0435778520433,0.0217817880111,HY427
35,603698.XSHG,0.521206019858,0.521200748728,0.0,0.0977096838771,-0.0436293704123,0.0168298126352,HY427
36,002050.XSHE,0.522169796,0.522155736959,3.26824073413e-30,0.163503403084,-0.0434168086065,0.0224490967991,HY427
37,300430.XSHE,0.520432224327,0.52043188756,4.0224698936e-26,0.0817555445207,-0.0435515363067,0.0336967401454,HY427
38,002472.XSHE,0.52082286948,0.520818492122,1.73812250822e-23,0.922334782581,-0.0436984507308,0.0280043573964,HY427
39,600894.XSHG,0.520933776237,0.520928996782,0.0,0.883930946813,-0.0436042008777,0.0121341959998,HY427
40,300126.XSHE,0.521082427752,0.521078452852,8.2616519431e-22,0.0695545020984,-0.0435907619545,0.0184930252977,HY427
41,603169.XSHG,0.520998887298,0.520990879783,0.0,0.261085516097,-0.0435800806606,0.0243197831508,HY427
42,300470.XSHE,0.521454922775,0.521448925333,2.8304108923e-27,0.787191479156,-0.0434827034596,0.0263562875887,HY427
43,002430.XSHE,0.522338101679,0.522328665939,0.0,0.89029588963,-0.043432121531,0.0293470345035,HY427
44,002559.XSHE,0.521209564461,0.521204073086,0.0,0.941283383429,-0.0436304491289,0.0175052791563,HY427
45,002786.XSHE,0.520637653537,0.520632616646,1.55126857064e-29,0.0862577182018,-0.0436694943616,0.0269832254209,HY427
46,300293.XSHE,0.521277091757,0.521266024423,2.15403441088e-23,0.151761240048,-0.0435924231612,0.0256929523522,HY427
47,600243.XSHG,0.52103647464,0.521035218125,1.3683786854e-21,0.923902550746,-0.0435519598535,0.0204578111292,HY427
48,601106.XSHG,0.52126486033,0.521261249833,5.18836947852e-09,0.253652788101,-0.0436112259414,0.0181311434021,HY427
49,300185.XSHE,0.521175662073,0.521172580702,0.0,0.905513780728,-0.0435998823257,0.012074972613,HY427
50,002698.XSHE,0.521185411586,0.52117891181,3.4712812999e-16,0.149989317572,-0.043639389352,0.018930884372,HY427
51,603159.XSHG,0.52116678732,0.521159755064,0.0,0.05723719354,-0.0436285791504,0.032140987964,HY427
52,300445.XSHE,0.521144685227,0.521137818921,0.0,0.688010573435,-0.0435884813488,0.025437273162,HY427
53,603337.XSHG,0.522149368281,0.522141727016,1.77818960337e-25,0.217420706456,-0.0433870656285,0.0266690683743,HY427
54,002793.XSHE,0.520690058714,0.520684484388,5.73770314209e-10,0.217530825378,-0.0436929135216,0.0359185732244,HY427
55,002158.XSHE,0.521693546073,0.521685491778,0.0,0.466475746296,-0.0434748430654,0.0288898394569,HY427
56,300035.XSHE,0.521232599368,0.521223746538,3.28921064266e-14,0.0594611150579,-0.0436007077457,0.0364655719903,HY427
57,002423.XSHE,0.52175097499,0.521746687476,0.0,0.38436370238,-0.0434469617745,0.0262030632093,HY427
58,002689.XSHE,0.521079881952,0.521075003346,1.51683945401e-29,0.679617132077,-0.0435767512132,0.0203901420195,HY427
59,300421.XSHE,0.52110677446,0.521099848652,0.0,0.205753860843,-0.0436289159523,0.022320846176,HY427
60,002639.XSHE,0.521233219534,0.521233451467,1.526579545e-29,0.144333319125,-0.0435626314997,0.0213321812184,HY427
61,002073.XSHE,0.521171429817,0.521165009045,7.6660125998e-20,0.171836648538,-0.0435739334206,0.0181359680198,HY427
62,300471.XSHE,0.520498768365,0.520490259043,0.0,0.849677968452,-0.0437269587201,0.0384109384012,HY427
63,002282.XSHE,0.521569311873,0.521557819465,1.18788894409e-09,0.312583878114,-0.0434851848692,0.0282240295091,HY427
64,000404.XSHE,0.520984136993,0.520977470579,1.95021887852e-20,0.589599798119,-0.0436262868241,0.0181630722634,HY427
65,002595.XSHE,0.521326414557,0.52132386409,0.0,0.524722163414,-0.0435235677915,0.0157566864758,HY427
66,300441.XSHE,0.520777763517,0.520779175722,0.0,0.749569586207,-0.0434467158789,0.0294909709456,HY427
67,600114.XSHG,0.521234957042,0.52122958778,0.0,0.959761461931,-0.04347522687,0.0224505000148,HY427
68,600526.XSHG,0.520893776282,0.520886160406,0.0,0.27230800606,-0.0436028368727,0.0186879030604,HY427
69,002598.XSHE,0.521488023869,0.521482067512,3.88943612128e-30,0.695139605168,-0.0435970792476,0.020203624184,HY427
70,002757.XSHE,0.521521379517,0.521516468384,1.87168949398e-11,0.699781715691,-0.0435531430438,0.0189841333867,HY427
71,601002.XSHG,0.521443260091,0.521433012026,0.0,0.876605609086,-0.0435509951695,0.0238791665876,HY427
72,002795.XSHE,0.52103617319,0.521026583227,0.0,0.374564279923,-0.0436904624436,0.0440048027665,HY427
73,002204.XSHE,0.521557906239,0.521555572177,0.0,0.196995890778,-0.0435174332623,0.0168679350536,HY427
74,002438.XSHE,0.520865133085,0.520863269117,7.20985191565e-18,0.496867520846,-0.043674329339,0.0287448761699,HY427
75,603726.XSHG,0.52134499367,0.521341423607,0.0,0.165863939576,-0.0436404374131,0.0279249132957,HY427
76,002150.XSHE,0.521052394016,0.521048773149,1.63519779711e-22,0.4921206595,-0.0436084727482,0.020752661319,HY427
77,300259.XSHE,0.520787660994,0.520781013104,0.0,0.354230578025,-0.0435337481497,0.0318605482061,HY427
78,002031.XSHE,0.521239608486,0.521235591053,0.0,0.317302772077,-0.0435891471516,0.013688722796,HY427
79,000777.XSHE,0.52112745071,0.521122384766,8.70271989732e-14,0.914272103381,-0.0435999960187,0.0196989280402,HY427
80,002767.XSHE,0.521010909373,0.521002381454,6.38373855154e-22,0.06207176301,-0.043616038994,0.0304857612048,HY427
81,601369.XSHG,0.521759950554,0.521754701192,0.0,0.48041888066,-0.0435338748581,0.0173159884537,HY427
82,300521.XSHE,0.520100250229,0.520089529637,0.0,0.107758593156,-0.0437381178579,0.0356871828034,HY427
83,002526.XSHE,0.520869944925,0.520866163922,1.04165255609e-18,0.226569421042,-0.0435891815123,0.0345399154311,HY427
84,002514.XSHE,0.521159526187,0.521158979335,3.60350624392e-21,0.826129936494,-0.0436123263623,0.0184663049675,HY427
85,002011.XSHE,0.521364250326,0.521365040803,2.98413070038e-20,0.380622035237,-0.0435712153073,0.0208690983696,HY427
86,603066.XSHG,0.520958660196,0.520955354863,1.38020499886e-17,0.254781227715,-0.0436995065869,0.0397754709648,HY427
87,002534.XSHE,0.521243442178,0.52123956687,0.0,0.702711636828,-0.043508156393,0.0242509251515,HY427
88,002009.XSHE,0.521312020704,0.521302749542,0.0,0.862154369072,-0.0435076609756,0.0214516690115,HY427
89,002058.XSHE,0.521057033531,0.521054517726,1.06913703976e-23,0.127809845924,-0.0435610278144,0.0255373970599,HY427
90,300095.XSHE,0.520963884657,0.520957753057,0.0,0.527297893491,-0.0435689271155,0.0189927614601,HY427
91,300024.XSHE,0.521502453696,0.521494744002,2.19296670614e-15,0.334390187582,-0.0435890429541,0.0183939858681,HY427
92,600970.XSHG,0.521798429873,0.521785013911,0.0,0.486775902219,-0.0434777980471,0.0249918230392,HY427
93,002621.XSHE,0.521586273715,0.521589874798,1.17900717328e-11,0.700238796223,-0.0435332641012,0.0279004345348,HY427
94,300222.XSHE,0.52168175866,0.521673633314,0.0,0.800873971176,-0.0435263422969,0.024681852673,HY427
95,600582.XSHG,0.521772307426,0.521766360045,0.0,0.631729027404,-0.043559321726,0.0161145705675,HY427
96,002801.XSHE,0.520341441926,0.520332499591,0.0,0.664509131403,-0.0437713528582,0.036419165432,HY427
97,300066.XSHE,0.521118427976,0.521113124337,6.99817714553e-27,0.444476029519,-0.0436362624889,0.0214137638436,HY427
98,300472.XSHE,0.520777814879,0.520772811546,1.31485740198e-14,0.773610693574,-0.043590438909,0.028010882089,HY427
99,300435.XSHE,0.521259896509,0.521253001974,1.59447191645e-26,0.314088163346,-0.0435947682576,0.0221250443225,HY427
100,002613.XSHE,0.521024441471,0.521019218431,1.08486453617e-20,0.209173461816,-0.043648218044,0.0233537230567,HY427
101,300690.XSHE,0.521017730425,0.521007780366,4.73504584998e-11,0.567291689071,-0.0434329095201,0.0324769947019,HY427
102,300097.XSHE,0.520830474184,0.520818724498,3.80522036094e-27,0.781324647209,-0.0435539937828,0.0333906333226,HY427
103,300230.XSHE,0.520290560762,0.520281470299,2.98859203736e-29,0.152892849626,-0.0436253110696,0.034656789224,HY427
104,300382.XSHE,0.520469754523,0.520469585492,0.0,0.832698527824,-0.0436031823886,0.0405557212417,HY427
105,002779.XSHE,0.521116754058,0.521111167262,3.55002278831e-30,0.937599963042,-0.043657049519,0.0237640870764,HY427
106,300450.XSHE,0.521924070319,0.521913693901,0.0,0.169744453768,-0.0433420261568,0.0362375619382,HY427
